customer_id,row_index,full_name,age,gender,city,education,employment_status,annual_income_try,credit_score,tenure_months,monthly_spend_try,support_calls_90d,contract_type,payment_method,signup_date,last_login_days_ago,marketing_consent,device_type,churn
CUS-101958,1959,Mehmet Arslan,31,kadın,Antalya,,Part-time,46477,737,97,960,1,1 Yıllık,otomatik odeme,2018-08-19,3,No,Web,0
CUS-100331,332,Ali Arslan,53,Male,istanbul,lisans ,tam zamanli,30641,876,46,446,1,,kredi karti,2021-01-04,,EVET,iOS,0
CUS-100654,655,Emre Yılmaz,35,Erkek,Bursa,Ön Lisans,Öğrenci,90635,573,44,1082,2,1 Yıllık,Banka Havalesi,2022-05-12,2,1,web ,1
CUS-100950,951,Mehmet Kaya,48,kadın,istanbul,lise,Part-time,,515,113,1104,1,aylik,Nakit,2018-05-05,8,EVET,Tablet,0
CUS-101216,1217,Elif Çelik,47,Belirtmek istemiyor,ankara ,Y. Lisans,Serbest,17033,730,63,,0,1 Yıllık,kredi karti,2019-05-13,3,,Tablet,0
CUS-101643,1644,Elif Öz,44,Belirtmek istemiyor,antalya,Y. Lisans,Öğrenci,22963,605,118,1776,1,aylik,otomatik odeme,2020-04-22,3,Evet,iOS,0
CUS-102045,2046,Zeynep Kurt,50,Diğer,Konya,Y. Lisans,İşsiz,45365,510,87,774,2,12 ay,Kredi Kartı,2021-01-26,4,1,iOS,0
CUS-102106,2107,Merve Koç,54,KADIN,istanbul,Y. Lisans,Öğrenci,60291,389,12,1399,0,24 AY,kredi karti,2021-08-26,7,,android,0
CUS-100311,312,Burak Şahin,39,Belirtmek istemiyor,BURSA,Y. Lisans,Yarı Zamanlı,14812,827,102,1932,2,24 AY,kredi karti,2019-05-17,4,1,Unknown,0
CUS-100229,230,Emre Arslan,54,Erkek,BURSA,Lisans,Öğrenci,90786,635,54,,1,12 ay,EFT,2024-04-27,9,Hayır,Android,0
CUS-100233,234,Merve Yılmaz,68,Erkek,Bursa,Yüksek Lisans,Öğrenci,,781,113,1974,4,12 ay,Kredi Kartı,2021-10-01,3,Hayır,,0
CUS-101124,1125,Mehmet Arslan,24,Kadın,Unknown,Y. Lisans,tam zamanli,,608,85,1701,0,Taahhütsüz,EFT,2020-08-01,1,hayir,Web,0
CUS-101567,1568,Elif Koç,50,kadın,Antalya,lisans ,Öğrenci,83697,679,58,2451,0,12 ay,PayPal,2017-09-23,5,1,iOS,0
CUS-101497,1498,Ayşe Yılmaz,45,kadın,Konya,Lisans,Serbest,93750,610,18,84,1,Taahhütsüz,Kredi Kartı,2023-11-10,3,hayir,android,0
CUS-101389,1390,Can Aydın,45,erkek,istanbul,lisans ,Tam Zamanlı,41406,704,111,1356,1,Aylık,EFT,2021-05-23,6,Evet,android,0
CUS-100338,339,Emre Aydın,34,Male,Gaziantep,Yüksek Lisans,Yarı Zamanlı,45849,702,20,1319,4,2 Yıllık,kredi karti,2021-10-04,2,1,iOS,0
CUS-101808,1809,Mehmet Şahin,19,,ankara ,lise,İşsiz,76032,759,86,2070,2,Aylık,Banka Havalesi,2023-11-15,,Yes,android,0
CUS-100408,409,Elif Kurt,46,Female,,Yüksek Lisans,Serbest,79414,616,87,1451,2,Taahhütsüz,Otomatik Ödeme,2025-04-11,5,No,IOS,0
CUS-100880,881,Derya Öz,,Erkek,ISTANBUL,Lisans,Yarı Zamanlı,24563,634,43,2144,0,1 Yıllık,Otomatik Ödeme,2025-11-25,47,Yes,Android,0
CUS-100207,208,Ali Kaya,46,KADIN,,lise,Emekli,72865,505,,1620,0,aylik,PayPal,,2,,Web,0
CUS-102054,2055,Mehmet Aydın,66,Belirtmek istemiyor,Gaziantep,Ön Lisans,,34347,756,46,1519,1,Taahhütsüz,Kredi Kartı,2024-01-14,16,Yes,android,0
CUS-100814,815,Ali Öz,48,Female,Adana,Ön Lisans,Self-employed,45752,688,96,1763,0,12 ay,otomatik odeme,2024-05-20,2,Evet,IOS,0
CUS-100144,145,Burak Kurt,64,,BURSA,Ön Lisans,Öğrenci,63747,479,39,1480,0,,Kredi Kartı,2023-01-01,2,0,Tablet,0
CUS-101213,1214,Zeynep Çelik,40,Male,istanbul,lisans ,İşsiz,25704,714,68,2561,3,12 ay,Nakit,2020-08-13,14,Hayır,Android,0
CUS-101578,1579,Derya Aydın,37,Erkek,istanbul,Lisans,Öğrenci,52836,768,3,98,3,aylik,PayPal,2022-04-16,10,0,Web,0
CUS-102083,2084,Burak Yılmaz,8,Female,Unknown,,tam zamanli,32157,642,116,1086,2,2 Yıllık,Nakit,2023-12-24,3,0,Unknown,0
CUS-100482,483,Merve Demir,47,Diğer,Bursa,,,42203,859,8,2269,2,12 ay,Kredi Kartı,2017-01-12,16,Evet,Unknown,0
CUS-101962,1963,Mehmet Şahin,29,Kadın,Unknown,Y. Lisans,Öğrenci,96227,581,18,2598,1,12 ay,kredi karti,2023-11-12,2,Hayır,web ,1
CUS-101336,1337,Derya Öz,29,kadın,Antalya,Bilinmiyor,Öğrenci,70906,705,13,3481,2,Aylık,PayPal,,,No,iOS,0
CUS-101208,1209,Merve Şahin,40,KADIN,Bursa,Doktora,Self-employed,44879,633,72,887,5,Taahhütsüz,Kredi Kartı,2020-08-11,2,hayir,Android,0
CUS-101802,1803,Merve Demir,49,Diğer,Ankara,lise,Part-time,52554,601,39,1576,1,2 Yıllık,Banka Havalesi,2018-08-12,4,1,Web,0
CUS-100352,353,Can Yılmaz,24,Belirtmek istemiyor,Unknown,lisans ,Tam Zamanlı,53118,622,88,1934,4,aylik,Nakit,2021-04-20,7,Evet,IOS,0
CUS-100707,708,Elif Şahin,56,Kadın,Antalya,lisans ,Tam Zamanlı,89818,563,38,1716,2,12 ay,Nakit,2020-11-01,11,No,,0
CUS-100624,625,Emre Demir,,kadın,Gaziantep,Lisans,Self-employed,11470,874,55,2382,2,12 ay,Nakit,2023-10-05,2,EVET,Unknown,0
CUS-100090,91,Ayşe Kurt,49,Belirtmek istemiyor,istanbul,lisans ,İşsiz,46521,674,81,1474,2,1 Yıllık,Otomatik Ödeme,2017-07-26,2,hayir,Unknown,0
CUS-101657,1658,Ali Yılmaz,39,Male,Bursa,lisans ,Tam Zamanlı,25578,707,5,551,2,2 Yıllık,PayPal,,11,0,web ,0
CUS-101259,1260,Elif Kaya,20,Kadın,ankara ,Lise,tam zamanli,74205,,108,1900,1,12 ay,Otomatik Ödeme,2020-10-17,1,hayir,Web,0
CUS-100195,196,Derya Yılmaz,14,Kadın,Bursa,Doktora,Serbest,40578,540,9,660,1,Taahhütsüz,PayPal,2017-03-11,32,Hayır,Web,0
CUS-101462,1463,Elif Şahin,12,Female,Izmir,lisans ,Self-employed,59656,643,89,2569,3,2 Yıllık,Banka Havalesi,2021-05-19,11,1,iOS,0
CUS-101796,1797,Merve Demir,15,Female,istanbul,Doktora,Emekli,80044,531,74,1061,3,2 Yıllık,Nakit,2020-08-07,7,Hayır,iOS,1
CUS-100931,932,Burak Aydın,44,erkek,Unknown,lisans ,Öğrenci,64660,814,113,1489,0,aylik,Otomatik Ödeme,2025-05-15,3,No,web ,0
CUS-100483,484,Burak Şahin,15,Erkek,İzmir,lise,Yarı Zamanlı,26048,553,58,1457,0,12 ay,otomatik odeme,2019-10-23,6,,Tablet,0
CUS-101151,1152,Mehmet Şahin,51,kadın,İstanbul,Lisans,Part-time,108859,612,77,817,3,24 AY,Kredi Kartı,2021-10-17,7,EVET,web ,0
CUS-101457,1458,Can Aydın,50,Female,antalya,Doktora,Self-employed,70597,598,14,1583,2,12 ay,Kredi Kartı,2023-04-11,9,EVET,iOS,0
CUS-100653,654,Burak Arslan,38,Belirtmek istemiyor,Konya,Lisans,Tam Zamanlı,,,10,,1,Aylık,kredi karti,2017-02-27,8,Evet,Tablet,0
CUS-101332,1333,Ayşe Arslan,35,Diğer,İzmir,lisans ,tam zamanli,87366,825,120,2960,2,Taahhütsüz,PayPal,2025-12-12,1,Yes,Web,0
CUS-101352,1353,Mehmet Kurt,34,KADIN,Izmir,Y. Lisans,Öğrenci,20804,663,121,1846,1,12 ay,Banka Havalesi,2017-12-04,5,0,iOS,0
CUS-100107,108,Ali Koç,45,Diğer,Bursa,Doktora,tam zamanli,23264,581,88,2685,0,Aylık,EFT,2022-01-16,7,1,Android,0
CUS-100456,457,Can Kurt,55,Kadın,Antalya,Y. Lisans,Part-time,66691,779,45,50,2,aylik,Banka Havalesi,2022-08-13,2,Yes,Web,1
CUS-101648,1649,Burak Yılmaz,22,erkek,Konya,Yüksek Lisans,tam zamanli,34422,633,84,852,3,2 Yıllık,Banka Havalesi,2024-09-23,3,0,Unknown,0
CUS-101626,1627,Ali Kurt,33,Kadın,ankara ,lise,Öğrenci,,495,28,1367,2,12 ay,Otomatik Ödeme,2020-04-21,2,0,android,0
CUS-101170,1171,Mehmet Demir,33,kadın,ISTANBUL,,Emekli,52283,,83,1189,2,2 Yıllık,Banka Havalesi,2024-03-05,17,0,IOS,0
CUS-100168,169,Zeynep Şahin,45,Female,Unknown,Bilinmiyor,Serbest,49083,,115,1350,0,,kredi karti,2020-08-13,5,1,Tablet,0
CUS-101880,1881,Ayşe Kurt,31,Kadın,Izmir,Y. Lisans,Serbest,23093,547,55,831,0,Taahhütsüz,,2018-01-01,3,EVET,IOS,0
CUS-100649,650,Emre Şahin,32,Erkek,Bursa,lise,Part-time,29261,674,18,1487,2,12 ay,Kredi Kartı,2017-02-14,3,Hayır,Unknown,0
CUS-100732,733,Elif Şahin,19,kadın,Ankara,Bilinmiyor,Part-time,16359,600,47,1244,3,2 Yıllık,Nakit,2020-03-13,4,Yes,IOS,0
CUS-100025,26,Derya Şahin,45,erkek,antalya,Bilinmiyor,Öğrenci,32029,719,43,595,3,Taahhütsüz,PayPal,2021-02-13,4,No,android,0
CUS-100047,48,Zeynep Demir,32,Male,BURSA,Doktora,Yarı Zamanlı,76360,,89,2132,0,aylik,PayPal,2018-03-16,11,Evet,android,0
CUS-101750,1751,Mehmet Demir,,Male,antalya,lise,,31017,655,16,2551,1,24 AY,EFT,2022-06-24,2,Yes,web ,0
CUS-101632,1633,Derya Arslan,1,erkek,antalya,Y. Lisans,Öğrenci,93777,736,4,778,0,1 Yıllık,EFT,2020-01-15,8,hayir,IOS,0
CUS-100515,516,Burak Kaya,20,kadın,Izmir,Ön Lisans,Tam Zamanlı,34622,519,113,2355,2,2 Yıllık,kredi karti,2025-04-07,18,Evet,android,0
CUS-100269,270,Burak Aydın,27,Kadın,Unknown,lise,tam zamanli,26609,662,26,2727,4,aylik,kredi karti,2024-04-18,6,0,Web,0
CUS-100777,778,Derya Çelik,34,Female,Antalya,Ön Lisans,Part-time,28410,699,8,3222,0,Aylık,Otomatik Ödeme,2023-12-02,7,EVET,Web,0
CUS-101218,1219,Zeynep Öz,33,erkek,Izmir,Lisans,İşsiz,173445,616,64,2279,1,1 Yıllık,otomatik odeme,2019-09-15,5,0,iOS,0
CUS-101219,1220,Burak Şahin,51,KADIN,BURSA,Ön Lisans,Yarı Zamanlı,,635,77,583,0,aylik,otomatik odeme,2019-05-07,16,,Android,0
CUS-101620,1621,Burak Şahin,54,Diğer,Ankara,Y. Lisans,Self-employed,69014,699,66,2259,2,2 Yıllık,Otomatik Ödeme,2019-08-20,5,0,android,0
CUS-102157,2158,Burak Yılmaz,10,Belirtmek istemiyor,Adana,Yüksek Lisans,Serbest,69757,603,93,634,0,2 Yıllık,PayPal,2024-11-17,3,Hayır,android,0
CUS-100239,240,Burak Şahin,,Female,İstanbul,Bilinmiyor,Tam Zamanlı,81468,763,22,1812,2,2 Yıllık,otomatik odeme,2023-01-14,15,0,,0
CUS-101249,1250,Elif Çelik,32,erkek,Konya,Lise,Tam Zamanlı,21782,789,114,1628,2,Aylık,Kredi Kartı,2019-07-06,14,No,Tablet,0
CUS-102019,2020,Merve Yılmaz,44,kadın,antalya,Y. Lisans,İşsiz,31556,,9,894,4,Aylık,Otomatik Ödeme,2020-12-25,14,EVET,Tablet,0
CUS-100253,254,Emre Şahin,34,Erkek,ISTANBUL,Bilinmiyor,İşsiz,35053,550,21,1573,2,,Nakit,2022-09-28,4,EVET,Android,0
CUS-101414,1415,Derya Çelik,57,Diğer,Adana,Lisans,,26422,627,5,1199,2,24 AY,Kredi Kartı,2017-02-26,10,Hayır,Android,0
CUS-101644,1645,Ali Arslan,46,Female,BURSA,Ön Lisans,Öğrenci,992970,626,31,2526,3,1 Yıllık,kredi karti,2017-04-04,2,hayir,web ,0
CUS-100979,980,Ayşe Koç,,kadın,Unknown,Lisans,Part-time,39797,661,74,611,0,Taahhütsüz,Kredi Kartı,2022-01-01,,,iOS,0
CUS-101813,1814,Elif Arslan,46,KADIN,Ankara,Yüksek Lisans,Serbest,25327,691,56,1513,3,24 AY,Kredi Kartı,2022-06-02,5,1,Web,0
CUS-100892,893,Merve Öz,36,Male,Izmir,Bilinmiyor,,23288,644,25,1075,2,2 Yıllık,Nakit,2020-07-09,3,Evet,IOS,0
CUS-101071,1072,Merve Arslan,38,Erkek,Unknown,Doktora,Yarı Zamanlı,51277,613,61,1994,2,aylik,Banka Havalesi,2022-11-13,10,1,android,0
CUS-101701,1702,Mehmet Öz,33,Kadın,Izmir,Y. Lisans,Yarı Zamanlı,34017,692,57,,4,Aylık,Kredi Kartı,2020-10-12,11,EVET,iOS,0
CUS-100601,602,Elif Çelik,32,Diğer,istanbul,Bilinmiyor,Tam Zamanlı,37053,669,58,983,0,Aylık,Banka Havalesi,2025-07-27,,Evet,Android,0
CUS-100040,41,Ayşe Öz,9,Belirtmek istemiyor,Unknown,Yüksek Lisans,Part-time,69475,476,44,927,0,Aylık,Nakit,2024-06-04,6,Hayır,Unknown,0
CUS-101787,1788,Zeynep Aydın,30,KADIN,Konya,lisans ,Part-time,19794,579,38,1798,2,1 Yıllık,otomatik odeme,2023-03-15,8,0,Android,0
CUS-100412,413,Burak Demir,41,Erkek,İzmir,lise,Yarı Zamanlı,20941,611,56,1926,0,,EFT,2019-09-23,4,No,Tablet,0
CUS-102150,2151,Derya Kaya,31,Belirtmek istemiyor,İzmir,Lise,Yarı Zamanlı,65832,714,107,2412,0,2 Yıllık,otomatik odeme,2024-07-07,6,EVET,Tablet,0
CUS-100517,518,Emre Çelik,24,erkek,Antalya,,Self-employed,32439,614,61,1735,1,,Otomatik Ödeme,2023-11-24,15,EVET,android,0
CUS-100339,340,Burak Kurt,50,Belirtmek istemiyor,Adana,Lise,İşsiz,26740,469,78,314,0,12 ay,Kredi Kartı,2017-06-03,5,,Unknown,0
CUS-100939,940,Mehmet Kaya,48,Erkek,ISTANBUL,lise,İşsiz,24184,709,18,710,3,2 Yıllık,Kredi Kartı,2020-06-20,1,0,IOS,0
CUS-100009,10,Elif Kaya,38,Diğer,Antalya,Bilinmiyor,Tam Zamanlı,,707,70,1855,0,Taahhütsüz,Otomatik Ödeme,2024-06-13,3,Evet,Tablet,0
CUS-101416,1417,Merve Yılmaz,46,,ankara ,lisans ,Self-employed,47739,715,5,817,3,1 Yıllık,Otomatik Ödeme,,5,hayir,android,0
CUS-100847,848,Derya Kaya,63,KADIN,İzmir,Lise,Self-employed,,740,95,2142,0,24 AY,EFT,2017-05-07,8,EVET,web ,0
CUS-101975,1976,Merve Yılmaz,53,Diğer,Bursa,Bilinmiyor,Self-employed,,741,104,387,0,2 Yıllık,otomatik odeme,2020-11-14,9,Yes,Android,0
CUS-101096,1097,Mehmet Öz,48,Female,İzmir,,Yarı Zamanlı,1230750,656,45,518,4,12 ay,Banka Havalesi,2020-03-09,0,Hayır,Android,0
CUS-100319,320,Mehmet Aydın,33,Erkek,Bursa,Ön Lisans,Serbest,39115,751,17,,0,Taahhütsüz,kredi karti,2022-11-16,8,Evet,Android,0
CUS-100896,897,Mehmet Aydın,29,Belirtmek istemiyor,Gaziantep,lisans ,Yarı Zamanlı,72390,632,25,1201,0,Aylık,Kredi Kartı,2022-11-22,9,0,Android,0
CUS-100235,236,Elif Öz,23,Male,İzmir,Lise,tam zamanli,21369,567,61,1459,0,1 Yıllık,otomatik odeme,2018-09-18,2,Hayır,Tablet,0
CUS-100111,112,Zeynep Koç,10,kadın,İzmir,Doktora,Yarı Zamanlı,52962,650,74,1076,2,Aylık,Kredi Kartı,2021-07-21,3,Evet,web ,0
CUS-101599,1600,Merve Yılmaz,38,kadın,Adana,,Serbest,37149,,108,2364,2,1 Yıllık,Kredi Kartı,,4,Yes,android,0
CUS-101050,1051,Emre Koç,25,Female,BURSA,Bilinmiyor,tam zamanli,51463,740,29,3037,0,aylik,PayPal,2020-10-22,10,EVET,Tablet,0
CUS-100104,105,Ayşe Koç,56,,Gaziantep,lisans ,İşsiz,16130,828,8,2176,0,1 Yıllık,Nakit,2018-04-27,13,EVET,web ,0
CUS-100181,182,Elif Öz,-7,kadın,,Lise,Emekli,27914,629,34,50,0,2 Yıllık,Otomatik Ödeme,2025-02-02,8,0,IOS,0
CUS-100393,394,Ali Koç,20,Diğer,Antalya,Yüksek Lisans,Emekli,33640,779,54,2739,0,1 Yıllık,Otomatik Ödeme,not_a_date,2,1,iOS,0
CUS-100616,617,Zeynep Yılmaz,27,kadın,Ankara,lise,Serbest,34540,538,51,1448,3,1 Yıllık,EFT,2019-12-03,3,0,Unknown,0
CUS-101885,1886,Ali Yılmaz,32,Belirtmek istemiyor,İstanbul,Bilinmiyor,Self-employed,21652,596,9,,1,Taahhütsüz,,2020-07-02,2,1,Unknown,0
CUS-100318,319,Zeynep Kaya,36,Female,İzmir,Y. Lisans,Part-time,,673,96,935,0,Aylık,kredi karti,2017-02-07,6,EVET,Android,0
CUS-101100,1101,Mehmet Çelik,51,Kadın,İstanbul,Yüksek Lisans,Öğrenci,58424,547,24,1316,2,2 Yıllık,Kredi Kartı,2020-02-12,8,1,IOS,0
CUS-101160,1161,Ali Aydın,34,Belirtmek istemiyor,BURSA,lisans ,tam zamanli,,578,13,1034,1,Aylık,otomatik odeme,2025-01-15,28,No,iOS,1
CUS-101765,1766,Derya Aydın,67,KADIN,Konya,lise,Tam Zamanlı,31889,565,20,2508,0,Aylık,kredi karti,2022-07-15,6,No,Tablet,1
CUS-101408,1409,Ali Çelik,43,Kadın,ISTANBUL,Bilinmiyor,Part-time,,545,92,403,1,24 AY,Banka Havalesi,2023-09-21,6,Evet,web ,0
CUS-101306,1307,Emre Şahin,,kadın,BURSA,Lisans,,,543,40,821,1,Aylık,Kredi Kartı,2021-05-21,19,Hayır,iOS,0
CUS-101744,1745,Elif Çelik,41,kadın,Gaziantep,,Emekli,54306,667,3,50,2,aylik,PayPal,2021-08-01,3,EVET,Unknown,0
CUS-101023,1024,Ali Kaya,60,Belirtmek istemiyor,İstanbul,lise,Emekli,44737,614,33,,1,2 Yıllık,Kredi Kartı,2017-02-14,4,Hayır,Unknown,0
CUS-102030,2031,Burak Yılmaz,54,KADIN,Izmir,Lise,Emekli,26359,477,117,812,2,Aylık,kredi karti,2017-12-06,3,Yes,Tablet,0
CUS-101636,1637,Derya Kaya,44,Female,Antalya,lise,İşsiz,16172,692,22,175,1,2 Yıllık,EFT,2022-06-21,11,Hayır,android,0
CUS-101801,1802,Can Arslan,63,Diğer,Adana,Yüksek Lisans,Serbest,46792,857,61,1031,1,1 Yıllık,Kredi Kartı,2021-11-21,5,No,iOS,0
CUS-101635,1636,Can Çelik,49,Female,Ankara,Bilinmiyor,,,727,26,531,3,aylik,kredi karti,2020-12-26,4,0,Unknown,0
CUS-101814,1815,Elif Kaya,38,Female,İzmir,Bilinmiyor,Self-employed,52899,,101,709,1,aylik,,2018-12-25,48,Evet,iOS,0
CUS-100531,532,Derya Aydın,59,erkek,antalya,Yüksek Lisans,İşsiz,88948,788,111,854,1,1 Yıllık,EFT,2022-12-21,10,hayir,Tablet,0
CUS-100420,421,Can Şahin,25,erkek,İzmir,,Emekli,44422,679,38,1434,1,2 Yıllık,Kredi Kartı,2021-05-11,13,Yes,Android,0
CUS-100381,382,Ali Arslan,40,Diğer,Izmir,lisans ,,52095,639,66,1054,2,1 Yıllık,Kredi Kartı,2025-11-21,1,Evet,Tablet,0
CUS-100326,327,Ayşe Şahin,16,Belirtmek istemiyor,Gaziantep,Doktora,Yarı Zamanlı,,9999,33,739,0,12 ay,Banka Havalesi,2019-12-16,13,hayir,Web,0
CUS-101362,1363,Mehmet Arslan,20,Female,BURSA,Bilinmiyor,Self-employed,57151,509,93,1038,0,1 Yıllık,Otomatik Ödeme,2025-12-06,3,Evet,iOS,0
CUS-100234,235,Merve Çelik,33,kadın,antalya,Yüksek Lisans,Öğrenci,19648,748,31,891,1,Aylık,Otomatik Ödeme,2020-01-02,7,1,web ,1
CUS-100667,668,Merve Arslan,20,Male,,lisans ,Emekli,23273,565,69,2518,0,24 AY,otomatik odeme,2017-08-16,4,Yes,android,0
CUS-101117,1118,Zeynep Şahin,52,KADIN,Adana,lise,İşsiz,36767,786,21,1966,0,aylik,Nakit,2025-05-03,7,Yes,Tablet,1
CUS-100220,221,Derya Kaya,43,erkek,antalya,Bilinmiyor,Emekli,29008,650,119,2530,0,Aylık,Kredi Kartı,2019-09-24,12,EVET,Android,0
CUS-101267,1268,Can Şahin,-7,Female,ISTANBUL,Bilinmiyor,,57103,747,37,762,1,24 AY,Banka Havalesi,2021-10-01,13,1,Android,0
CUS-100778,779,Elif Kurt,12,Kadın,Bursa,Ön Lisans,Öğrenci,16966,760,29,2565,1,,Kredi Kartı,2024-07-09,15,No,iOS,0
CUS-101343,1344,Ali Arslan,16,Kadın,ankara ,Lise,Part-time,35311,695,39,438,1,Aylık,otomatik odeme,2020-03-11,2,Hayır,,0
CUS-100039,40,Ali Aydın,18,kadın,BURSA,Bilinmiyor,Part-time,,546,75,910,1,Taahhütsüz,,2023-07-08,4,Evet,Web,0
CUS-101452,1453,Emre Öz,,,İzmir,lise,tam zamanli,94377,,117,1593,0,12 ay,kredi karti,2021-01-23,9,,Unknown,0
CUS-100282,283,Merve Çelik,62,Belirtmek istemiyor,Antalya,Doktora,,33933,624,48,1770,3,aylik,,2025-11-16,18,1,android,0
CUS-100219,220,Derya Kurt,27,Belirtmek istemiyor,istanbul,Y. Lisans,,46676,802,23,442,0,12 ay,,2025-03-16,10,Hayır,Unknown,0
CUS-100374,375,Zeynep Koç,,Diğer,ankara ,Ön Lisans,Serbest,22185,677,99,2187,1,24 AY,PayPal,2020-01-24,21,0,iOS,0
CUS-100085,86,Merve Demir,31,Diğer,Adana,Y. Lisans,Emekli,91677,646,50,517,1,1 Yıllık,Nakit,2018-04-09,,0,Tablet,0
CUS-100290,291,Emre Demir,43,Male,Adana,Bilinmiyor,Serbest,28121,706,43,1298,1,2 Yıllık,PayPal,2020-09-07,3,Yes,android,0
CUS-100082,83,Ayşe Yılmaz,-9,Erkek,İzmir,,Tam Zamanlı,62420,779,,2127,0,aylik,Kredi Kartı,2025-04-03,1,1,web ,0
CUS-100750,751,Elif Çelik,50,Belirtmek istemiyor,BURSA,Bilinmiyor,Öğrenci,51409,563,73,2644,1,Taahhütsüz,otomatik odeme,2018-07-14,1,0,iOS,0
CUS-100845,846,Emre Kaya,26,erkek,Izmir,Bilinmiyor,Yarı Zamanlı,41453,622,12,2177,2,2 Yıllık,otomatik odeme,2022-01-11,3,Evet,iOS,0
CUS-100464,465,Elif Şahin,58,erkek,antalya,Y. Lisans,Serbest,53197,755,70,3062,1,24 AY,Banka Havalesi,2022-12-23,7,Hayır,Web,0
CUS-101253,1254,Can Kaya,47,Male,antalya,Lisans,Serbest,36990,802,103,3105,0,24 AY,Otomatik Ödeme,2021-07-20,2,EVET,Unknown,0
CUS-101874,1875,Ayşe Demir,22,Female,antalya,Lise,Tam Zamanlı,19430,542,35,774,1,2 Yıllık,PayPal,2022-12-27,2,,Android,0
CUS-101423,1424,Derya Kaya,33,Male,antalya,,İşsiz,38899,615,44,2720,0,24 AY,kredi karti,2017-12-18,,1,Unknown,0
CUS-100839,840,Derya Aydın,49,Kadın,İstanbul,Lisans,Yarı Zamanlı,44064,529,67,1737,1,24 AY,Banka Havalesi,2025-02-21,5,Yes,web ,0
CUS-101684,1685,Mehmet Öz,54,kadın,istanbul,Bilinmiyor,Emekli,13538,584,14,,0,12 ay,Banka Havalesi,2023-10-13,5,1,iOS,0
CUS-100150,151,Mehmet Yılmaz,36,Female,ISTANBUL,Lisans,Self-employed,23259,535,105,231,2,24 AY,Otomatik Ödeme,2019-04-15,10,Hayır,iOS,0
CUS-100468,469,Derya Arslan,31,erkek,,lisans ,Yarı Zamanlı,41737,700,20,1916,4,2 Yıllık,Kredi Kartı,2018-09-15,3,,Android,1
CUS-101646,1647,Can Arslan,52,Kadın,ankara ,Lise,Self-employed,28821,,53,788,2,12 ay,,2018-09-10,4,Yes,IOS,0
CUS-100140,141,Merve Kaya,57,Kadın,Izmir,lise,Serbest,46413,495,105,650,0,12 ay,otomatik odeme,2020-11-06,3,Evet,Android,0
CUS-101018,1019,Ali Demir,58,Belirtmek istemiyor,İstanbul,Lisans,Self-employed,25970,568,14,1658,0,24 AY,Kredi Kartı,2022-05-12,6,EVET,Tablet,0
CUS-101486,1487,Zeynep Koç,23,Belirtmek istemiyor,antalya,lisans ,Part-time,27042,735,58,462,4,Taahhütsüz,Otomatik Ödeme,2023-12-26,3,EVET,Tablet,0
CUS-100448,449,Ayşe Kaya,60,Kadın,Antalya,Lisans,Self-employed,,461,35,2442,1,24 AY,kredi karti,2019-01-24,13,No,iOS,0
CUS-101950,1951,Burak Öz,41,KADIN,Adana,Ön Lisans,Part-time,22952,674,45,50,5,Taahhütsüz,EFT,2025-05-10,6,Yes,Tablet,0
CUS-101262,1263,Burak Yılmaz,77,Male,istanbul,lisans ,Öğrenci,,512,72,2304,3,,PayPal,2022-10-21,4,Yes,IOS,0
CUS-101806,1807,Mehmet Demir,43,KADIN,Konya,,Serbest,38343,614,58,2460,4,1 Yıllık,otomatik odeme,2022-09-22,,1,Tablet,0
CUS-100072,73,Can Yılmaz,27,Erkek,Konya,Lisans,tam zamanli,27573,675,10,944,2,Taahhütsüz,Kredi Kartı,2024-12-25,6,Evet,Tablet,0
CUS-100413,414,Can Şahin,22,kadın,ISTANBUL,Bilinmiyor,Tam Zamanlı,14963,599,93,1256,0,2 Yıllık,Kredi Kartı,2023-07-20,3,,web ,0
CUS-101378,1379,Burak Şahin,43,KADIN,Gaziantep,Y. Lisans,,41097,535,41,1716,2,12 ay,otomatik odeme,2019-05-05,13,Evet,android,0
CUS-101318,1319,Derya Koç,38,Diğer,Adana,Doktora,Yarı Zamanlı,15774,729,88,2545,0,2 Yıllık,Kredi Kartı,2021-08-13,4,Yes,IOS,0
CUS-101357,1358,Elif Demir,37,Belirtmek istemiyor,Unknown,Doktora,Self-employed,80067,442,57,1398,2,Aylık,Banka Havalesi,2022-11-09,6,1,iOS,0
CUS-102086,2087,Merve Öz,35,Male,Antalya,Lise,Serbest,25105,741,81,92070,2,12 ay,PayPal,2022-12-09,2,0,Tablet,0
CUS-101278,1279,Derya Demir,36,Belirtmek istemiyor,İzmir,Bilinmiyor,Tam Zamanlı,50838,561,26,1736,0,Aylık,Otomatik Ödeme,2024-04-09,3,Evet,iOS,0
CUS-101321,1322,Derya Kurt,34,Erkek,Unknown,Ön Lisans,tam zamanli,32093,658,84,1942,2,,Kredi Kartı,2024-03-27,4,Yes,Web,0
CUS-100812,813,Derya Çelik,35,erkek,Konya,Lisans,Serbest,84197,,49,1005,0,2 Yıllık,kredi karti,,10,1,Android,0
CUS-101967,1968,Ali Çelik,60,erkek,antalya,Doktora,Self-employed,22798,580,55,223,1,2 Yıllık,otomatik odeme,2021-07-06,5,No,iOS,0
CUS-100164,165,Ali Öz,25,Belirtmek istemiyor,Antalya,,tam zamanli,45266,,77,3074,0,12 ay,otomatik odeme,2018-01-18,1,Hayır,Tablet,0
